dec,bin,gray,contiguity,score
56812,1101110111101100,1011001100011010,False,1.0
56813,1101110111101101,1011001100011011,False,1.0
56814,1101110111101110,1011001100011001,False,1.0
56815,1101110111101111,1011001100011000,False,1.0
56816,1101110111110000,1011001100001000,False,1.0
56817,1101110111110001,1011001100001001,False,1.0
56818,1101110111110010,1011001100001011,False,1.0
56819,1101110111110011,1011001100001010,False,1.0
56820,1101110111110100,1011001100001110,False,1.0
56821,1101110111110101,1011001100001111,False,1.0
56822,1101110111110110,1011001100001101,False,1.0
56823,1101110111110111,1011001100001100,False,1.0
56824,1101110111111000,1011001100000100,False,1.0
56825,1101110111111001,1011001100000101,False,1.0
56826,1101110111111010,1011001100000111,False,1.0
56827,1101110111111011,1011001100000110,False,1.0
56828,1101110111111100,1011001100000010,False,1.0
56829,1101110111111101,1011001100000011,False,1.0
56830,1101110111111110,1011001100000001,False,1.0
56831,1101110111111111,1011001100000000,False,1.0
56832,1101111000000000,1011000100000000,False,1.0
56833,1101111000000001,1011000100000001,False,1.0
56834,1101111000000010,1011000100000011,False,1.0
56835,1101111000000011,1011000100000010,False,1.0
56836,1101111000000100,1011000100000110,False,1.0
56837,1101111000000101,1011000100000111,False,1.0
56838,1101111000000110,1011000100000101,False,1.0
56839,1101111000000111,1011000100000100,False,1.0
56840,1101111000001000,1011000100001100,False,1.0
56841,1101111000001001,1011000100001101,False,1.0
56842,1101111000001010,1011000100001111,False,1.0
56843,1101111000001011,1011000100001110,False,1.0
56844,1101111000001100,1011000100001010,False,1.0
56845,1101111000001101,1011000100001011,False,1.0
56846,1101111000001110,1011000100001001,False,1.0
56847,1101111000001111,1011000100001000,False,1.0
56848,1101111000010000,1011000100011000,False,1.0
56849,1101111000010001,1011000100011001,False,1.0
56850,1101111000010010,1011000100011011,False,1.0
56851,1101111000010011,1011000100011010,False,1.0
56852,1101111000010100,1011000100011110,False,1.0
56853,1101111000010101,1011000100011111,True,0.26751134534164
56854,1101111000010110,1011000100011101,False,1.0
56855,1101111000010111,1011000100011100,False,1.0
56856,1101111000011000,1011000100010100,False,1.0
56857,1101111000011001,1011000100010101,False,1.0
56858,1101111000011010,1011000100010111,False,1.0
56859,1101111000011011,1011000100010110,False,1.0
56860,1101111000011100,1011000100010010,False,1.0
56861,1101111000011101,1011000100010011,False,1.0
56862,1101111000011110,1011000100010001,False,1.0
56863,1101111000011111,1011000100010000,False,1.0
56864,1101111000100000,1011000100110000,False,1.0
56865,1101111000100001,1011000100110001,False,1.0
56866,1101111000100010,1011000100110011,False,1.0
56867,1101111000100011,1011000100110010,False,1.0
56868,1101111000100100,1011000100110110,False,1.0
56869,1101111000100101,1011000100110111,False,1.0
56870,1101111000100110,1011000100110101,False,1.0
56871,1101111000100111,1011000100110100,False,1.0
56872,1101111000101000,1011000100111100,False,1.0
56873,1101111000101001,1011000100111101,False,1.0
56874,1101111000101010,1011000100111111,False,1.0
56875,1101111000101011,1011000100111110,False,1.0
56876,1101111000101100,1011000100111010,False,1.0
56877,1101111000101101,1011000100111011,False,1.0
56878,1101111000101110,1011000100111001,False,1.0
56879,1101111000101111,1011000100111000,False,1.0
56880,1101111000110000,1011000100101000,False,1.0
56881,1101111000110001,1011000100101001,False,1.0
56882,1101111000110010,1011000100101011,False,1.0
56883,1101111000110011,1011000100101010,False,1.0
56884,1101111000110100,1011000100101110,False,1.0
56885,1101111000110101,1011000100101111,False,1.0
56886,1101111000110110,1011000100101101,False,1.0
56887,1101111000110111,1011000100101100,False,1.0
56888,1101111000111000,1011000100100100,False,1.0
56889,1101111000111001,1011000100100101,False,1.0
56890,1101111000111010,1011000100100111,False,1.0
56891,1101111000111011,1011000100100110,False,1.0
56892,1101111000111100,1011000100100010,False,1.0
56893,1101111000111101,1011000100100011,False,1.0
56894,1101111000111110,1011000100100001,False,1.0
56895,1101111000111111,1011000100100000,False,1.0
56896,1101111001000000,1011000101100000,False,1.0
56897,1101111001000001,1011000101100001,False,1.0
56898,1101111001000010,1011000101100011,False,1.0
56899,1101111001000011,1011000101100010,False,1.0
56900,1101111001000100,1011000101100110,False,1.0
56901,1101111001000101,1011000101100111,False,1.0
56902,1101111001000110,1011000101100101,False,1.0
56903,1101111001000111,1011000101100100,False,1.0
56904,1101111001001000,1011000101101100,False,1.0
56905,1101111001001001,1011000101101101,False,1.0
56906,1101111001001010,1011000101101111,False,1.0
56907,1101111001001011,1011000101101110,False,1.0
56908,1101111001001100,1011000101101010,False,1.0
56909,1101111001001101,1011000101101011,False,1.0
56910,1101111001001110,1011000101101001,False,1.0
56911,1101111001001111,1011000101101000,False,1.0
56912,1101111001010000,1011000101111000,True,0.2581316988860119
56913,1101111001010001,1011000101111001,False,1.0
56914,1101111001010010,1011000101111011,False,1.0
56915,1101111001010011,1011000101111010,False,1.0
56916,1101111001010100,1011000101111110,False,1.0
56917,1101111001010101,1011000101111111,False,1.0
56918,1101111001010110,1011000101111101,False,1.0
56919,1101111001010111,1011000101111100,True,0.06259478348960021
56920,1101111001011000,1011000101110100,True,0.1457673627747112
56921,1101111001011001,1011000101110101,False,1.0
56922,1101111001011010,1011000101110111,False,1.0
56923,1101111001011011,1011000101110110,False,1.0
56924,1101111001011100,1011000101110010,False,1.0
56925,1101111001011101,1011000101110011,False,1.0
56926,1101111001011110,1011000101110001,False,1.0
56927,1101111001011111,1011000101110000,True,0.34130427817112285
56928,1101111001100000,1011000101010000,False,1.0
56929,1101111001100001,1011000101010001,False,1.0
56930,1101111001100010,1011000101010011,False,1.0
56931,1101111001100011,1011000101010010,False,1.0
56932,1101111001100100,1011000101010110,False,1.0
56933,1101111001100101,1011000101010111,False,1.0
56934,1101111001100110,1011000101010101,False,1.0
56935,1101111001100111,1011000101010100,False,1.0
56936,1101111001101000,1011000101011100,False,1.0
56937,1101111001101001,1011000101011101,False,1.0
56938,1101111001101010,1011000101011111,False,1.0
56939,1101111001101011,1011000101011110,False,1.0
56940,1101111001101100,1011000101011010,False,1.0
56941,1101111001101101,1011000101011011,False,1.0
56942,1101111001101110,1011000101011001,False,1.0
56943,1101111001101111,1011000101011000,False,1.0
56944,1101111001110000,1011000101001000,False,1.0
56945,1101111001110001,1011000101001001,False,1.0
56946,1101111001110010,1011000101001011,False,1.0
56947,1101111001110011,1011000101001010,False,1.0
56948,1101111001110100,1011000101001110,False,1.0
56949,1101111001110101,1011000101001111,False,1.0
56950,1101111001110110,1011000101001101,False,1.0
56951,1101111001110111,1011000101001100,False,1.0
56952,1101111001111000,1011000101000100,False,1.0
56953,1101111001111001,1011000101000101,False,1.0
56954,1101111001111010,1011000101000111,False,1.0
56955,1101111001111011,1011000101000110,False,1.0
56956,1101111001111100,1011000101000010,False,1.0
56957,1101111001111101,1011000101000011,False,1.0
56958,1101111001111110,1011000101000001,False,1.0
56959,1101111001111111,1011000101000000,False,1.0
56960,1101111010000000,1011000111000000,False,1.0
56961,1101111010000001,1011000111000001,False,1.0
56962,1101111010000010,1011000111000011,False,1.0
56963,1101111010000011,1011000111000010,False,1.0
56964,1101111010000100,1011000111000110,False,1.0
56965,1101111010000101,1011000111000111,False,1.0
56966,1101111010000110,1011000111000101,False,1.0
56967,1101111010000111,1011000111000100,False,1.0
56968,1101111010001000,1011000111001100,False,1.0
56969,1101111010001001,1011000111001101,False,1.0
56970,1101111010001010,1011000111001111,False,1.0
56971,1101111010001011,1011000111001110,False,1.0
56972,1101111010001100,1011000111001010,False,1.0
56973,1101111010001101,1011000111001011,False,1.0
56974,1101111010001110,1011000111001001,False,1.0
56975,1101111010001111,1011000111001000,False,1.0
56976,1101111010010000,1011000111011000,False,1.0
56977,1101111010010001,1011000111011001,False,1.0
56978,1101111010010010,1011000111011011,False,1.0
56979,1101111010010011,1011000111011010,False,1.0
56980,1101111010010100,1011000111011110,False,1.0
56981,1101111010010101,1011000111011111,True,0.34398417715844515
56982,1101111010010110,1011000111011101,False,1.0
56983,1101111010010111,1011000111011100,False,1.0
56984,1101111010011000,1011000111010100,False,1.0
56985,1101111010011001,1011000111010101,False,1.0
56986,1101111010011010,1011000111010111,False,1.0
56987,1101111010011011,1011000111010110,False,1.0
56988,1101111010011100,1011000111010010,False,1.0
56989,1101111010011101,1011000111010011,False,1.0
56990,1101111010011110,1011000111010001,False,1.0
56991,1101111010011111,1011000111010000,False,1.0
56992,1101111010100000,1011000111110000,True,0.3164195018602726
56993,1101111010100001,1011000111110001,True,0.060584859249108454
56994,1101111010100010,1011000111110011,True,0.13763195513462553
56995,1101111010100011,1011000111110010,False,1.0
56996,1101111010100100,1011000111110110,False,1.0
56997,1101111010100101,1011000111110111,True,0.3331688705310372
56998,1101111010100110,1011000111110101,True,0.13495205614730318
56999,1101111010100111,1011000111110100,True,0.12088258646386096
57000,1101111010101000,1011000111111100,True,0.03771000717874997
57001,1101111010101001,1011000111111101,True,0.21812463543241417
57002,1101111010101010,1011000111111111,True,0.4163414498161482
57003,1101111010101011,1011000111111110,False,1.0
57004,1101111010101100,1011000111111010,False,1.0
57005,1101111010101101,1011000111111011,True,0.22080453441973652
57006,1101111010101110,1011000111111001,True,0.022587720036002523
57007,1101111010101111,1011000111111000,True,0.23324692257516164
57008,1101111010110000,1011000111101000,False,1.0
57009,1101111010110001,1011000111101001,False,1.0
57010,1101111010110010,1011000111101011,False,1.0
57011,1101111010110011,1011000111101010,False,1.0
57012,1101111010110100,1011000111101110,False,1.0
57013,1101111010110101,1011000111101111,False,1.0
57014,1101111010110110,1011000111101101,False,1.0
57015,1101111010110111,1011000111101100,False,1.0
57016,1101111010111000,1011000111100100,False,1.0
57017,1101111010111001,1011000111100101,False,1.0
57018,1101111010111010,1011000111100111,False,1.0
57019,1101111010111011,1011000111100110,False,1.0
57020,1101111010111100,1011000111100010,False,1.0
57021,1101111010111101,1011000111100011,False,1.0
57022,1101111010111110,1011000111100001,False,1.0
57023,1101111010111111,1011000111100000,False,1.0
57024,1101111011000000,1011000110100000,False,1.0
57025,1101111011000001,1011000110100001,False,1.0
57026,1101111011000010,1011000110100011,False,1.0
57027,1101111011000011,1011000110100010,False,1.0
57028,1101111011000100,1011000110100110,False,1.0
57029,1101111011000101,1011000110100111,False,1.0
57030,1101111011000110,1011000110100101,False,1.0
57031,1101111011000111,1011000110100100,False,1.0
57032,1101111011001000,1011000110101100,False,1.0
57033,1101111011001001,1011000110101101,False,1.0
57034,1101111011001010,1011000110101111,False,1.0
57035,1101111011001011,1011000110101110,False,1.0
57036,1101111011001100,1011000110101010,False,1.0
57037,1101111011001101,1011000110101011,False,1.0
57038,1101111011001110,1011000110101001,False,1.0
57039,1101111011001111,1011000110101000,False,1.0
57040,1101111011010000,1011000110111000,False,1.0
57041,1101111011010001,1011000110111001,False,1.0
57042,1101111011010010,1011000110111011,False,1.0
57043,1101111011010011,1011000110111010,False,1.0
57044,1101111011010100,1011000110111110,False,1.0
57045,1101111011010101,1011000110111111,False,1.0
57046,1101111011010110,1011000110111101,False,1.0
57047,1101111011010111,1011000110111100,False,1.0
57048,1101111011011000,1011000110110100,False,1.0
57049,1101111011011001,1011000110110101,False,1.0
57050,1101111011011010,1011000110110111,False,1.0
57051,1101111011011011,1011000110110110,False,1.0
57052,1101111011011100,1011000110110010,False,1.0
57053,1101111011011101,1011000110110011,False,1.0
57054,1101111011011110,1011000110110001,False,1.0
57055,1101111011011111,1011000110110000,False,1.0
57056,1101111011100000,1011000110010000,False,1.0
57057,1101111011100001,1011000110010001,False,1.0
57058,1101111011100010,1011000110010011,False,1.0
57059,1101111011100011,1011000110010010,False,1.0
57060,1101111011100100,1011000110010110,False,1.0
57061,1101111011100101,1011000110010111,False,1.0
57062,1101111011100110,1011000110010101,False,1.0
57063,1101111011100111,1011000110010100,False,1.0
57064,1101111011101000,1011000110011100,False,1.0
57065,1101111011101001,1011000110011101,False,1.0
57066,1101111011101010,1011000110011111,True,0.2923961216524903
57067,1101111011101011,1011000110011110,False,1.0
57068,1101111011101100,1011000110011010,False,1.0
57069,1101111011101101,1011000110011011,False,1.0
57070,1101111011101110,1011000110011001,False,1.0
57071,1101111011101111,1011000110011000,False,1.0
57072,1101111011110000,1011000110001000,False,1.0
57073,1101111011110001,1011000110001001,False,1.0
57074,1101111011110010,1011000110001011,False,1.0
57075,1101111011110011,1011000110001010,False,1.0
57076,1101111011110100,1011000110001110,False,1.0
57077,1101111011110101,1011000110001111,False,1.0
57078,1101111011110110,1011000110001101,False,1.0
57079,1101111011110111,1011000110001100,False,1.0
57080,1101111011111000,1011000110000100,False,1.0
57081,1101111011111001,1011000110000101,False,1.0
57082,1101111011111010,1011000110000111,False,1.0
57083,1101111011111011,1011000110000110,False,1.0
57084,1101111011111100,1011000110000010,False,1.0
57085,1101111011111101,1011000110000011,False,1.0
57086,1101111011111110,1011000110000001,False,1.0
57087,1101111011111111,1011000110000000,False,1.0
57088,1101111100000000,1011000010000000,False,1.0
57089,1101111100000001,1011000010000001,False,1.0
57090,1101111100000010,1011000010000011,False,1.0
57091,1101111100000011,1011000010000010,False,1.0
57092,1101111100000100,1011000010000110,False,1.0
57093,1101111100000101,1011000010000111,False,1.0
57094,1101111100000110,1011000010000101,False,1.0
57095,1101111100000111,1011000010000100,False,1.0
57096,1101111100001000,1011000010001100,False,1.0
57097,1101111100001001,1011000010001101,False,1.0
